date,datetime,cash_type,card,money,coffee_name,month,day,hour,total_sales,day_name,month_name,is_weekend
2024-07-07,2024-07-07 09:04:20.169,card,ANON-0000-0000-0303,32.82,Cappuccino,7,7,9,32.82,Sunday,July,True
2024-07-07,2024-07-07 09:14:29.225,card,ANON-0000-0000-0353,27.92,Americano with Milk,7,7,9,27.92,Sunday,July,True
2024-07-07,2024-07-07 09:15:36.815,card,ANON-0000-0000-0353,27.92,Americano with Milk,7,7,9,27.92,Sunday,July,True
2024-07-07,2024-07-07 09:28:48.876,card,ANON-0000-0000-0354,32.82,Cappuccino,7,7,9,32.82,Sunday,July,True
2024-07-07,2024-07-07 09:29:56.189,card,ANON-0000-0000-0354,32.82,Cappuccino,7,7,9,32.82,Sunday,July,True
2024-07-07,2024-07-07 14:56:30.193,card,ANON-0000-0000-0355,32.82,Hot Chocolate,7,7,14,32.82,Sunday,July,True
2024-07-07,2024-07-07 14:57:47.411,card,ANON-0000-0000-0355,32.82,Cocoa,7,7,14,32.82,Sunday,July,True
2024-07-07,2024-07-07 17:07:50.284,card,ANON-0000-0000-0356,32.82,Latte,7,7,17,32.82,Sunday,July,True
2024-07-07,2024-07-07 19:33:27.187,card,ANON-0000-0000-0357,32.82,Cappuccino,7,7,19,32.82,Sunday,July,True
2024-07-07,2024-07-07 20:01:31.653,card,ANON-0000-0000-0358,32.82,Hot Chocolate,7,7,20,32.82,Sunday,July,True
2024-07-07,2024-07-07 22:33:36.255,card,ANON-0000-0000-0359,27.92,Americano with Milk,7,7,22,27.92,Sunday,July,True
2024-07-08,2024-07-08 07:33:07.724,card,ANON-0000-0000-0360,32.82,Latte,7,8,7,32.82,Monday,July,False
2024-07-08,2024-07-08 12:02:50.421,card,ANON-0000-0000-0361,23.02,Americano,7,8,12,23.02,Monday,July,False
2024-07-08,2024-07-08 14:40:24.350,card,ANON-0000-0000-0362,23.02,Americano,7,8,14,23.02,Monday,July,False
2024-07-08,2024-07-08 19:30:34.976,card,ANON-0000-0000-0363,27.92,Americano with Milk,7,8,19,27.92,Monday,July,False
2024-07-08,2024-07-08 22:14:46.180,card,ANON-0000-0000-0019,32.82,Latte,7,8,22,32.82,Monday,July,False
2024-07-09,2024-07-09 10:26:52.138,card,ANON-0000-0000-0333,27.92,Americano with Milk,7,9,10,27.92,Tuesday,July,False
2024-07-09,2024-07-09 10:40:28.767,card,ANON-0000-0000-0276,27.92,Americano with Milk,7,9,10,27.92,Tuesday,July,False
2024-07-09,2024-07-09 11:21:36.103,card,ANON-0000-0000-0194,27.92,Americano with Milk,7,9,11,27.92,Tuesday,July,False
2024-07-09,2024-07-09 11:22:49.904,card,ANON-0000-0000-0194,32.82,Cappuccino,7,9,11,32.82,Tuesday,July,False
2024-07-09,2024-07-09 16:42:59.535,card,ANON-0000-0000-0364,27.92,Americano with Milk,7,9,16,27.92,Tuesday,July,False
2024-07-10,2024-07-10 11:10:41.690,card,ANON-0000-0000-0365,23.02,Americano,7,10,11,23.02,Wednesday,July,False
2024-07-10,2024-07-10 12:28:53.659,card,ANON-0000-0000-0366,27.92,Americano with Milk,7,10,12,27.92,Wednesday,July,False
2024-07-10,2024-07-10 22:13:10.049,card,ANON-0000-0000-0328,32.82,Latte,7,10,22,32.82,Wednesday,July,False
2024-07-11,2024-07-11 11:27:27.562,card,ANON-0000-0000-0367,32.82,Hot Chocolate,7,11,11,32.82,Thursday,July,False
2024-07-11,2024-07-11 16:48:18.709,card,ANON-0000-0000-0368,27.92,Americano with Milk,7,11,16,27.92,Thursday,July,False
2024-07-11,2024-07-11 22:22:13.648,card,ANON-0000-0000-0369,32.82,Latte,7,11,22,32.82,Thursday,July,False
2024-07-11,2024-07-11 22:30:58.541,card,ANON-0000-0000-0370,23.02,Americano,7,11,22,23.02,Thursday,July,False
2024-07-12,2024-07-12 08:03:17.492,card,ANON-0000-0000-0371,23.02,Cortado,7,12,8,23.02,Friday,July,False
2024-07-12,2024-07-12 11:48:33.381,card,ANON-0000-0000-0372,32.82,Hot Chocolate,7,12,11,32.82,Friday,July,False
2024-07-12,2024-07-12 22:33:25.589,card,ANON-0000-0000-0178,32.82,Hot Chocolate,7,12,22,32.82,Friday,July,False
2024-07-12,2024-07-12 22:34:14.307,card,ANON-0000-0000-0177,32.82,Hot Chocolate,7,12,22,32.82,Friday,July,False
2024-07-12,2024-07-12 22:35:29.518,card,ANON-0000-0000-0179,32.82,Hot Chocolate,7,12,22,32.82,Friday,July,False
2024-07-13,2024-07-13 10:38:10.273,card,ANON-0000-0000-0365,32.82,Latte,7,13,10,32.82,Saturday,July,True
2024-07-13,2024-07-13 11:41:38.089,card,ANON-0000-0000-0365,32.82,Latte,7,13,11,32.82,Saturday,July,True
2024-07-14,2024-07-14 10:54:24.307,card,ANON-0000-0000-0373,23.02,Americano,7,14,10,23.02,Sunday,July,True
2024-07-14,2024-07-14 10:55:30.525,card,ANON-0000-0000-0373,27.92,Americano with Milk,7,14,10,27.92,Sunday,July,True
2024-07-14,2024-07-14 10:56:30.251,card,ANON-0000-0000-0373,32.82,Cappuccino,7,14,10,32.82,Sunday,July,True
2024-07-14,2024-07-14 10:57:54.062,card,ANON-0000-0000-0374,32.82,Latte,7,14,10,32.82,Sunday,July,True
2024-07-14,2024-07-14 11:02:11.798,card,ANON-0000-0000-0375,23.02,Americano,7,14,11,23.02,Sunday,July,True
2024-07-14,2024-07-14 22:31:29.976,card,ANON-0000-0000-0376,32.82,Latte,7,14,22,32.82,Sunday,July,True
2024-07-15,2024-07-15 07:33:05.557,card,ANON-0000-0000-0377,32.82,Cappuccino,7,15,7,32.82,Monday,July,False
2024-07-16,2024-07-16 12:23:37.467,card,ANON-0000-0000-0378,27.92,Americano with Milk,7,16,12,27.92,Tuesday,July,False
2024-07-16,2024-07-16 19:29:25.485,card,ANON-0000-0000-0367,32.82,Hot Chocolate,7,16,19,32.82,Tuesday,July,False
2024-07-17,2024-07-17 13:04:59.744,card,ANON-0000-0000-0379,27.92,Americano with Milk,7,17,13,27.92,Wednesday,July,False
2024-07-18,2024-07-18 11:10:13.393,card,ANON-0000-0000-0380,27.92,Americano with Milk,7,18,11,27.92,Thursday,July,False
2024-07-18,2024-07-18 11:11:23.434,card,ANON-0000-0000-0381,18.12,Espresso,7,18,11,18.12,Thursday,July,False
2024-07-18,2024-07-18 11:32:59.624,card,ANON-0000-0000-0059,23.02,Americano,7,18,11,23.02,Thursday,July,False
2024-07-18,2024-07-18 11:34:48.437,card,ANON-0000-0000-0059,23.02,Americano,7,18,11,23.02,Thursday,July,False
2024-07-18,2024-07-18 11:35:51.505,card,ANON-0000-0000-0059,23.02,Cortado,7,18,11,23.02,Thursday,July,False
2024-07-18,2024-07-18 13:23:33.812,card,ANON-0000-0000-0375,32.82,Latte,7,18,13,32.82,Thursday,July,False
2024-07-18,2024-07-18 18:18:23.378,card,ANON-0000-0000-0382,32.82,Cappuccino,7,18,18,32.82,Thursday,July,False
2024-07-18,2024-07-18 19:30:50.562,card,ANON-0000-0000-0009,32.82,Latte,7,18,19,32.82,Thursday,July,False
2024-07-18,2024-07-18 21:19:41.814,card,ANON-0000-0000-0383,32.82,Hot Chocolate,7,18,21,32.82,Thursday,July,False
2024-07-18,2024-07-18 21:21:59.855,card,ANON-0000-0000-0383,32.82,Latte,7,18,21,32.82,Thursday,July,False
2024-07-18,2024-07-18 21:46:18.674,card,ANON-0000-0000-0384,32.82,Latte,7,18,21,32.82,Thursday,July,False
2024-07-19,2024-07-19 11:03:02.341,card,ANON-0000-0000-0375,23.02,Americano,7,19,11,23.02,Friday,July,False
2024-07-19,2024-07-19 11:16:20.509,card,ANON-0000-0000-0385,27.92,Americano with Milk,7,19,11,27.92,Friday,July,False
2024-07-19,2024-07-19 12:58:37.561,card,ANON-0000-0000-0386,32.82,Latte,7,19,12,32.82,Friday,July,False
2024-07-19,2024-07-19 12:59:55.383,card,ANON-0000-0000-0386,27.92,Americano with Milk,7,19,12,27.92,Friday,July,False
2024-07-19,2024-07-19 14:09:20.716,card,ANON-0000-0000-0384,32.82,Latte,7,19,14,32.82,Friday,July,False
2024-07-19,2024-07-19 14:11:22.105,card,ANON-0000-0000-0384,32.82,Cocoa,7,19,14,32.82,Friday,July,False
2024-07-19,2024-07-19 16:36:19.272,card,ANON-0000-0000-0384,32.82,Latte,7,19,16,32.82,Friday,July,False
2024-07-19,2024-07-19 16:37:35.808,card,ANON-0000-0000-0384,32.82,Latte,7,19,16,32.82,Friday,July,False
2024-07-20,2024-07-20 08:05:44.469,card,ANON-0000-0000-0387,23.02,Americano,7,20,8,23.02,Saturday,July,True
2024-07-20,2024-07-20 08:06:48.685,card,ANON-0000-0000-0387,32.82,Latte,7,20,8,32.82,Saturday,July,True
2024-07-20,2024-07-20 08:07:51.433,card,ANON-0000-0000-0387,23.02,Americano,7,20,8,23.02,Saturday,July,True
2024-07-20,2024-07-20 09:00:53.605,card,ANON-0000-0000-0388,32.82,Latte,7,20,9,32.82,Saturday,July,True
2024-07-20,2024-07-20 09:02:27.848,card,ANON-0000-0000-0389,32.82,Latte,7,20,9,32.82,Saturday,July,True
2024-07-20,2024-07-20 10:39:21.044,card,ANON-0000-0000-0390,23.02,Americano,7,20,10,23.02,Saturday,July,True
2024-07-20,2024-07-20 15:15:09.221,card,ANON-0000-0000-0391,32.82,Latte,7,20,15,32.82,Saturday,July,True
2024-07-21,2024-07-21 10:30:55.818,card,ANON-0000-0000-0367,32.82,Cocoa,7,21,10,32.82,Sunday,July,True
2024-07-21,2024-07-21 11:39:28.776,card,ANON-0000-0000-0392,32.82,Cappuccino,7,21,11,32.82,Sunday,July,True
2024-07-21,2024-07-21 13:34:30.849,card,ANON-0000-0000-0393,23.02,Cortado,7,21,13,23.02,Sunday,July,True
2024-07-21,2024-07-21 13:42:31.444,card,ANON-0000-0000-0394,32.82,Latte,7,21,13,32.82,Sunday,July,True
2024-07-22,2024-07-22 08:13:23.147,card,ANON-0000-0000-0375,23.02,Americano,7,22,8,23.02,Monday,July,False
2024-07-22,2024-07-22 08:40:49.554,card,ANON-0000-0000-0395,23.02,Americano,7,22,8,23.02,Monday,July,False
2024-07-22,2024-07-22 10:15:37.266,card,ANON-0000-0000-0385,27.92,Americano with Milk,7,22,10,27.92,Monday,July,False
2024-07-22,2024-07-22 16:44:37.593,card,ANON-0000-0000-0396,32.82,Latte,7,22,16,32.82,Monday,July,False
2024-07-23,2024-07-23 08:12:56.229,card,ANON-0000-0000-0197,32.82,Latte,7,23,8,32.82,Tuesday,July,False
2024-07-23,2024-07-23 08:40:18.981,card,ANON-0000-0000-0395,23.02,Americano,7,23,8,23.02,Tuesday,July,False
2024-07-23,2024-07-23 08:44:53.816,card,ANON-0000-0000-0397,27.92,Americano with Milk,7,23,8,27.92,Tuesday,July,False
2024-07-23,2024-07-23 08:49:25.107,card,ANON-0000-0000-0398,32.82,Cocoa,7,23,8,32.82,Tuesday,July,False
2024-07-23,2024-07-23 08:51:10.365,card,ANON-0000-0000-0399,32.82,Latte,7,23,8,32.82,Tuesday,July,False
2024-07-23,2024-07-23 09:01:45.707,card,ANON-0000-0000-0375,23.02,Americano,7,23,9,23.02,Tuesday,July,False
2024-07-23,2024-07-23 10:03:36.492,card,ANON-0000-0000-0400,27.92,Americano with Milk,7,23,10,27.92,Tuesday,July,False
2024-07-23,2024-07-23 15:20:04.971,card,ANON-0000-0000-0401,27.92,Americano with Milk,7,23,15,27.92,Tuesday,July,False
2024-07-23,2024-07-23 15:21:01.280,card,ANON-0000-0000-0401,32.82,Latte,7,23,15,32.82,Tuesday,July,False
2024-07-23,2024-07-23 21:01:40.612,card,ANON-0000-0000-0009,32.82,Latte,7,23,21,32.82,Tuesday,July,False
2024-07-23,2024-07-23 21:23:13.501,card,ANON-0000-0000-0012,23.02,Americano,7,23,21,23.02,Tuesday,July,False
2024-07-23,2024-07-23 21:24:22.609,card,ANON-0000-0000-0012,23.02,Americano,7,23,21,23.02,Tuesday,July,False
2024-07-24,2024-07-24 09:16:09.814,card,ANON-0000-0000-0097,27.92,Americano with Milk,7,24,9,27.92,Wednesday,July,False
2024-07-24,2024-07-24 09:38:55.007,card,ANON-0000-0000-0385,27.92,Americano with Milk,7,24,9,27.92,Wednesday,July,False
2024-07-24,2024-07-24 09:54:37.456,card,ANON-0000-0000-0402,18.12,Espresso,7,24,9,18.12,Wednesday,July,False
2024-07-24,2024-07-24 11:43:53.121,card,ANON-0000-0000-0379,32.82,Cappuccino,7,24,11,32.82,Wednesday,July,False
2024-07-24,2024-07-24 13:55:13.821,card,ANON-0000-0000-0399,32.82,Latte,7,24,13,32.82,Wednesday,July,False
2024-07-24,2024-07-24 14:45:49.766,card,ANON-0000-0000-0012,18.12,Espresso,7,24,14,18.12,Wednesday,July,False
2024-07-24,2024-07-24 15:18:30.522,card,ANON-0000-0000-0009,32.82,Latte,7,24,15,32.82,Wednesday,July,False
2024-07-24,2024-07-24 19:15:05.678,card,ANON-0000-0000-0205,32.82,Cappuccino,7,24,19,32.82,Wednesday,July,False
2024-07-24,2024-07-24 19:16:59.779,card,ANON-0000-0000-0205,32.82,Cappuccino,7,24,19,32.82,Wednesday,July,False
2024-07-24,2024-07-24 21:17:36.797,card,ANON-0000-0000-0040,27.92,Americano with Milk,7,24,21,27.92,Wednesday,July,False
2024-07-24,2024-07-24 21:18:41.294,card,ANON-0000-0000-0040,23.02,Americano,7,24,21,23.02,Wednesday,July,False
2024-07-24,2024-07-24 21:25:17.493,card,ANON-0000-0000-0012,23.02,Americano,7,24,21,23.02,Wednesday,July,False
2024-07-25,2024-07-25 07:54:47.935,card,ANON-0000-0000-0012,23.02,Americano,7,25,7,23.02,Thursday,July,False
2024-07-25,2024-07-25 08:49:18.428,card,ANON-0000-0000-0399,32.82,Latte,7,25,8,32.82,Thursday,July,False
2024-07-25,2024-07-25 10:29:44.629,card,ANON-0000-0000-0385,27.92,Americano with Milk,7,25,10,27.92,Thursday,July,False
2024-07-25,2024-07-25 11:26:04.701,card,ANON-0000-0000-0375,23.02,Americano,7,25,11,23.02,Thursday,July,False
2024-07-25,2024-07-25 15:25:06.512,card,ANON-0000-0000-0403,32.82,Cappuccino,7,25,15,32.82,Thursday,July,False
2024-07-25,2024-07-25 19:21:00.764,card,ANON-0000-0000-0257,32.82,Cappuccino,7,25,19,32.82,Thursday,July,False
2024-07-25,2024-07-25 21:06:01.272,card,ANON-0000-0000-0404,23.02,Cortado,7,25,21,23.02,Thursday,July,False
2024-07-25,2024-07-25 21:06:50.002,card,ANON-0000-0000-0404,18.12,Espresso,7,25,21,18.12,Thursday,July,False
2024-07-25,2024-07-25 22:38:51.330,card,ANON-0000-0000-0328,23.02,Cortado,7,25,22,23.02,Thursday,July,False
2024-07-25,2024-07-25 22:39:46.790,card,ANON-0000-0000-0405,32.82,Cocoa,7,25,22,32.82,Thursday,July,False
2024-07-26,2024-07-26 08:33:01.273,card,ANON-0000-0000-0406,32.82,Latte,7,26,8,32.82,Friday,July,False
2024-07-26,2024-07-26 09:19:37.376,card,ANON-0000-0000-0097,27.92,Americano with Milk,7,26,9,27.92,Friday,July,False
2024-07-26,2024-07-26 09:20:34.344,card,ANON-0000-0000-0059,18.12,Espresso,7,26,9,18.12,Friday,July,False
2024-07-26,2024-07-26 09:33:11.511,card,ANON-0000-0000-0407,23.02,Cortado,7,26,9,23.02,Friday,July,False
2024-07-26,2024-07-26 09:34:16.633,card,ANON-0000-0000-0407,23.02,Cortado,7,26,9,23.02,Friday,July,False
2024-07-26,2024-07-26 09:59:07.867,card,ANON-0000-0000-0408,32.82,Latte,7,26,9,32.82,Friday,July,False
2024-07-26,2024-07-26 10:00:02.719,card,ANON-0000-0000-0408,32.82,Latte,7,26,10,32.82,Friday,July,False
2024-07-26,2024-07-26 11:47:13.855,card,ANON-0000-0000-0385,27.92,Americano with Milk,7,26,11,27.92,Friday,July,False
2024-07-26,2024-07-26 12:07:01.670,card,ANON-0000-0000-0379,27.92,Americano with Milk,7,26,12,27.92,Friday,July,False
2024-07-26,2024-07-26 12:28:08.044,card,ANON-0000-0000-0339,32.82,Cappuccino,7,26,12,32.82,Friday,July,False
2024-07-26,2024-07-26 12:29:17.708,card,ANON-0000-0000-0339,32.82,Cappuccino,7,26,12,32.82,Friday,July,False
2024-07-26,2024-07-26 13:09:56.138,card,ANON-0000-0000-0409,32.82,Latte,7,26,13,32.82,Friday,July,False
2024-07-26,2024-07-26 17:23:29.347,card,ANON-0000-0000-0410,23.02,Americano,7,26,17,23.02,Friday,July,False
2024-07-26,2024-07-26 17:58:29.217,card,ANON-0000-0000-0411,32.82,Cappuccino,7,26,17,32.82,Friday,July,False
2024-07-26,2024-07-26 21:15:09.612,card,ANON-0000-0000-0009,32.82,Latte,7,26,21,32.82,Friday,July,False
2024-07-26,2024-07-26 22:49:52.318,card,ANON-0000-0000-0412,27.92,Americano with Milk,7,26,22,27.92,Friday,July,False
2024-07-27,2024-07-27 09:09:16.457,card,ANON-0000-0000-0097,32.82,Cappuccino,7,27,9,32.82,Saturday,July,True
2024-07-27,2024-07-27 11:55:31.381,card,ANON-0000-0000-0413,27.92,Americano with Milk,7,27,11,27.92,Saturday,July,True
2024-07-27,2024-07-27 12:25:10.115,card,ANON-0000-0000-0059,27.92,Americano with Milk,7,27,12,27.92,Saturday,July,True
2024-07-27,2024-07-27 12:26:13.159,card,ANON-0000-0000-0040,18.12,Espresso,7,27,12,18.12,Saturday,July,True
2024-07-27,2024-07-27 12:33:23.070,card,ANON-0000-0000-0059,27.92,Americano with Milk,7,27,12,27.92,Saturday,July,True
2024-07-27,2024-07-27 14:28:41.904,card,ANON-0000-0000-0225,18.12,Espresso,7,27,14,18.12,Saturday,July,True
2024-07-27,2024-07-27 14:51:53.196,card,ANON-0000-0000-0077,32.82,Latte,7,27,14,32.82,Saturday,July,True
2024-07-27,2024-07-27 17:02:33.358,card,ANON-0000-0000-0414,32.82,Cappuccino,7,27,17,32.82,Saturday,July,True
2024-07-27,2024-07-27 17:03:39.112,card,ANON-0000-0000-0415,32.82,Cappuccino,7,27,17,32.82,Saturday,July,True
2024-07-27,2024-07-27 17:09:00.424,card,ANON-0000-0000-0416,27.92,Americano with Milk,7,27,17,27.92,Saturday,July,True
2024-07-27,2024-07-27 17:10:08.074,card,ANON-0000-0000-0416,27.92,Americano with Milk,7,27,17,27.92,Saturday,July,True
2024-07-27,2024-07-27 20:55:20.175,card,ANON-0000-0000-0009,32.82,Latte,7,27,20,32.82,Saturday,July,True
2024-07-27,2024-07-27 22:56:23.915,card,ANON-0000-0000-0417,32.82,Cappuccino,7,27,22,32.82,Saturday,July,True
2024-07-28,2024-07-28 11:07:25.920,card,ANON-0000-0000-0012,18.12,Espresso,7,28,11,18.12,Sunday,July,True
2024-07-28,2024-07-28 14:17:54.205,card,ANON-0000-0000-0276,27.92,Americano with Milk,7,28,14,27.92,Sunday,July,True
2024-07-28,2024-07-28 14:18:52.196,card,ANON-0000-0000-0276,32.82,Latte,7,28,14,32.82,Sunday,July,True
2024-07-29,2024-07-29 08:12:06.406,card,ANON-0000-0000-0418,32.82,Latte,7,29,8,32.82,Monday,July,False
2024-07-29,2024-07-29 09:04:47.972,card,ANON-0000-0000-0012,23.02,Americano,7,29,9,23.02,Monday,July,False
2024-07-29,2024-07-29 09:15:46.155,card,ANON-0000-0000-0097,27.92,Americano with Milk,7,29,9,27.92,Monday,July,False
2024-07-29,2024-07-29 09:19:44.082,card,ANON-0000-0000-0003,23.02,Americano,7,29,9,23.02,Monday,July,False
2024-07-29,2024-07-29 09:51:24.747,card,ANON-0000-0000-0419,27.92,Americano with Milk,7,29,9,27.92,Monday,July,False
2024-07-29,2024-07-29 09:58:29.639,card,ANON-0000-0000-0420,32.82,Cappuccino,7,29,9,32.82,Monday,July,False
2024-07-29,2024-07-29 10:43:43.961,card,ANON-0000-0000-0421,32.82,Hot Chocolate,7,29,10,32.82,Monday,July,False
2024-07-29,2024-07-29 10:44:55.846,card,ANON-0000-0000-0421,32.82,Hot Chocolate,7,29,10,32.82,Monday,July,False
2024-07-29,2024-07-29 19:06:31.131,card,ANON-0000-0000-0422,32.82,Cappuccino,7,29,19,32.82,Monday,July,False
2024-07-29,2024-07-29 19:30:16.319,card,ANON-0000-0000-0099,23.02,Americano,7,29,19,23.02,Monday,July,False
2024-07-29,2024-07-29 21:57:34.419,card,ANON-0000-0000-0328,32.82,Cocoa,7,29,21,32.82,Monday,July,False
2024-07-30,2024-07-30 07:41:10.945,card,ANON-0000-0000-0423,27.92,Americano with Milk,7,30,7,27.92,Tuesday,July,False
2024-07-30,2024-07-30 08:05:07.216,card,ANON-0000-0000-0424,23.02,Cortado,7,30,8,23.02,Tuesday,July,False
2024-07-30,2024-07-30 08:20:51.115,card,ANON-0000-0000-0425,32.82,Cappuccino,7,30,8,32.82,Tuesday,July,False
2024-07-30,2024-07-30 09:13:43.217,card,ANON-0000-0000-0097,27.92,Americano with Milk,7,30,9,27.92,Tuesday,July,False
2024-07-30,2024-07-30 10:17:11.147,card,ANON-0000-0000-0141,23.02,Cortado,7,30,10,23.02,Tuesday,July,False
2024-07-30,2024-07-30 10:19:34.213,card,ANON-0000-0000-0276,27.92,Americano with Milk,7,30,10,27.92,Tuesday,July,False
2024-07-30,2024-07-30 10:23:20.120,card,ANON-0000-0000-0250,32.82,Latte,7,30,10,32.82,Tuesday,July,False
2024-07-30,2024-07-30 11:12:07.359,card,ANON-0000-0000-0426,23.02,Americano,7,30,11,23.02,Tuesday,July,False
2024-07-30,2024-07-30 11:13:16.218,card,ANON-0000-0000-0426,18.12,Espresso,7,30,11,18.12,Tuesday,July,False
2024-07-30,2024-07-30 11:14:41.678,card,ANON-0000-0000-0427,27.92,Americano with Milk,7,30,11,27.92,Tuesday,July,False
2024-07-30,2024-07-30 11:16:01.630,card,ANON-0000-0000-0428,27.92,Americano with Milk,7,30,11,27.92,Tuesday,July,False
2024-07-30,2024-07-30 11:30:34.737,card,ANON-0000-0000-0429,27.92,Americano with Milk,7,30,11,27.92,Tuesday,July,False
2024-07-30,2024-07-30 11:31:40.809,card,ANON-0000-0000-0430,27.92,Americano with Milk,7,30,11,27.92,Tuesday,July,False
2024-07-30,2024-07-30 12:08:07.508,card,ANON-0000-0000-0431,32.82,Latte,7,30,12,32.82,Tuesday,July,False
2024-07-30,2024-07-30 15:16:09.628,card,ANON-0000-0000-0432,27.92,Americano with Milk,7,30,15,27.92,Tuesday,July,False
2024-07-30,2024-07-30 16:08:52.876,card,ANON-0000-0000-0433,23.02,Cortado,7,30,16,23.02,Tuesday,July,False
2024-07-30,2024-07-30 16:09:43.627,card,ANON-0000-0000-0433,27.92,Americano with Milk,7,30,16,27.92,Tuesday,July,False
2024-07-30,2024-07-30 20:24:19.874,card,ANON-0000-0000-0434,18.12,Espresso,7,30,20,18.12,Tuesday,July,False
2024-07-30,2024-07-30 20:53:51.866,card,ANON-0000-0000-0097,27.92,Americano with Milk,7,30,20,27.92,Tuesday,July,False
2024-07-30,2024-07-30 20:54:46.316,card,ANON-0000-0000-0097,27.92,Americano with Milk,7,30,20,27.92,Tuesday,July,False
2024-07-30,2024-07-30 20:57:02.324,card,ANON-0000-0000-0347,27.92,Americano with Milk,7,30,20,27.92,Tuesday,July,False
2024-07-30,2024-07-30 21:33:19.198,card,ANON-0000-0000-0435,32.82,Latte,7,30,21,32.82,Tuesday,July,False
2024-07-30,2024-07-30 22:15:21.484,card,ANON-0000-0000-0436,23.02,Americano,7,30,22,23.02,Tuesday,July,False
2024-07-30,2024-07-30 22:16:19.260,card,ANON-0000-0000-0436,32.82,Cappuccino,7,30,22,32.82,Tuesday,July,False
2024-07-31,2024-07-31 07:59:52.098,card,ANON-0000-0000-0423,27.92,Americano with Milk,7,31,7,27.92,Wednesday,July,False
2024-07-31,2024-07-31 08:37:41.943,card,ANON-0000-0000-0437,27.92,Americano with Milk,7,31,8,27.92,Wednesday,July,False
2024-07-31,2024-07-31 08:38:38.236,card,ANON-0000-0000-0437,27.92,Americano with Milk,7,31,8,27.92,Wednesday,July,False
2024-07-31,2024-07-31 09:54:45.315,card,ANON-0000-0000-0388,23.02,Americano,7,31,9,23.02,Wednesday,July,False
2024-07-31,2024-07-31 09:55:45.142,card,ANON-0000-0000-0388,23.02,Americano,7,31,9,23.02,Wednesday,July,False
2024-07-31,2024-07-31 09:58:15.863,card,ANON-0000-0000-0276,27.92,Americano with Milk,7,31,9,27.92,Wednesday,July,False
2024-07-31,2024-07-31 13:11:42.609,card,ANON-0000-0000-0384,32.82,Cocoa,7,31,13,32.82,Wednesday,July,False
2024-07-31,2024-07-31 13:14:00.286,card,ANON-0000-0000-0384,32.82,Latte,7,31,13,32.82,Wednesday,July,False
2024-07-31,2024-07-31 13:24:49.437,card,ANON-0000-0000-0438,27.92,Americano with Milk,7,31,13,27.92,Wednesday,July,False
2024-07-31,2024-07-31 17:48:06.787,card,ANON-0000-0000-0439,23.02,Cortado,7,31,17,23.02,Wednesday,July,False
2024-07-31,2024-07-31 18:04:14.972,card,ANON-0000-0000-0440,32.82,Latte,7,31,18,32.82,Wednesday,July,False
2024-07-31,2024-07-31 19:22:38.883,card,ANON-0000-0000-0441,23.02,Cortado,7,31,19,23.02,Wednesday,July,False
2024-07-31,2024-07-31 19:28:45.141,card,ANON-0000-0000-0009,32.82,Latte,7,31,19,32.82,Wednesday,July,False
2024-07-31,2024-07-31 20:46:42.418,card,ANON-0000-0000-0442,32.82,Cocoa,7,31,20,32.82,Wednesday,July,False
2024-07-31,2024-07-31 20:50:07.411,card,ANON-0000-0000-0443,23.02,Cortado,7,31,20,23.02,Wednesday,July,False
2024-07-31,2024-07-31 20:51:10.383,card,ANON-0000-0000-0443,32.82,Latte,7,31,20,32.82,Wednesday,July,False
2024-07-31,2024-07-31 20:52:14.802,card,ANON-0000-0000-0153,32.82,Cappuccino,7,31,20,32.82,Wednesday,July,False
2024-07-31,2024-07-31 20:53:35.077,card,ANON-0000-0000-0443,23.02,Cortado,7,31,20,23.02,Wednesday,July,False
2024-07-31,2024-07-31 20:59:25.013,card,ANON-0000-0000-0040,27.92,Americano with Milk,7,31,20,27.92,Wednesday,July,False
2024-07-31,2024-07-31 21:26:26.000,card,ANON-0000-0000-0444,32.82,Latte,7,31,21,32.82,Wednesday,July,False
2024-07-31,2024-07-31 21:54:11.824,card,ANON-0000-0000-0445,32.82,Latte,7,31,21,32.82,Wednesday,July,False
2024-07-31,2024-07-31 21:55:16.570,card,ANON-0000-0000-0446,32.82,Latte,7,31,21,32.82,Wednesday,July,False
